481	1	2142.75
481	2	1205.25
481	3	776.5
481	4	290.0
481	5	614.75
481	6	2073.75
481	7	792.75
481	8	141.0
481	9	319.75
481	10	1596.75
481	11	1232.5
481	12	242.25
481	13	93.0
481	14	812.0
481	15	351.25
481	16	2171.5
481	17	1183.0
481	18	792.75
481	19	844.25
481	20	409.5
481	21	1927.5
481	22	1287.25
481	23	547.0
481	24	706.75
481	25	2021.0
481	26	282.0
481	27	265.75
481	28	217.5
481	29	750.25
481	30	132.0
481	31	717.25
481	32	2929.5
481	33	9.0
481	34	1751.5
481	35	193.0
481	36	1646.75
481	37	18.0
481	38	86.0
481	39	1526.5
481	40	112.0
481	41	478.5
481	42	452.5
481	43	364.75
481	44	604.25
481	45	1414.25
481	46	376.0
481	47	3230.75
481	48	696.5
481	49	8.0
481	50	3301.75
481	51	2.0
481	52	960.0
481	54	44.0
481	55	205.5
481	56	6.0
481	57	391.5
481	58	982.25
481	59	18.0
481	60	349.5
481	61	286.0
481	62	1016.0
481	63	198.5
481	64	187.5
481	65	335.25
481	66	157.5
481	67	15.0
481	68	109.0
481	69	430.25
481	70	1317.5
481	71	83.0
481	72	160.5
481	73	301.0
481	74	206.75
481	75	83.5
481	76	278.75
481	77	15.0
481	78	208.75
481	79	458.5
481	80	36.0
481	81	500.75
481	82	200.75
481	83	45.0
481	84	27.0
481	85	252.0
481	86	402.25
481	87	115.0
481	88	365.75
481	89	585.25
481	90	48.0
481	92	339.5
481	93	202.0
481	94	580.0
481	95	1140.75
481	96	59.0
481	97	209.5
481	99	103.0
481	100	490.0
481	101	527.0
481	102	144.75
481	103	153.0
481	104	1072.0
481	105	792.25
481	106	32.0
481	107	386.5
481	108	29.0
481	109	10.75
481	110	2521.25
481	111	2118.75
481	112	937.5
481	113	151.5
481	114	41.0
481	116	111.0
481	117	210.5
481	118	159.5
481	119	43.0
481	120	27.0
481	121	154.0
481	122	488.25
481	123	231.5
481	124	63.0
481	125	579.25
481	126	96.25
481	127	9.0
481	129	49.0
481	131	93.0
481	132	425.25
481	134	15.0
481	135	265.0
481	136	15.0
481	137	23.0
481	138	15.0
481	140	311.75
481	141	1322.25
481	142	15.0
481	144	711.75
481	145	1075.0
481	146	20.5
481	147	771.0
481	148	64.0
481	149	289.5
481	150	2260.0
481	151	1119.75
481	152	135.5
481	153	1559.25
481	154	481.0
481	155	226.25
481	156	260.0
481	157	340.0
481	158	709.75
481	159	643.0
481	160	779.25
481	161	1609.0
481	162	831.0
481	163	1214.25
481	164	773.0
481	165	1946.0
481	166	146.5
481	167	15.0
481	168	707.25
481	169	134.25
481	170	652.0
481	171	275.5
